Classe,Region,Level,Year,Pop_Prop,Pop_Bias,Pop_Bias_SE,Global_Acc,Allocation_Tot,Quantity_Tot,Producer_Acc,Producer_stdErr,User_Acc,User_stdErr
3.4. Mosaico de Usos,Caatinga,l3,1989,0.11669165718347609,-0.058381527565351275,0.006581647235244777,0.0,0.0,0.05838152756535131,1.0,0.03645984190814606,0.49969407432823437,0.017652833397685978
4.2. Infraestrutura Urbana,Caatinga,l3,1989,0.0024634312895696793,0.0010887179301869738,0.0012472271593528764,0.0,0.0003445075536812562,0.0010887179301869742,0.6450116171882027,0.04497952849226656,0.9300756722665814,0.06828892197376189
"5.1. Rio, Lago e Oceano",Caatinga,l3,1989,0.009717124758121937,0.00037687503500678744,0.0014618247026412898,0.0,0.003132178565368196,0.00037687503500678614,0.8075129425885743,0.03998440781745853,0.838832028849367,0.04229442999912476
3.2.2. Lavoura Perene,Caatinga,l3,1989,0.0007346861077164194,0.0031539467584300817,0.0019020251602517432,0.0,0.0012622427640241775,0.003153946758430082,0.026632682814039903,0.0056870199889554485,0.14096458966161024,0.030618691407665457
TOTAL,Caatinga,l3,1989,1.0,0.0,0.04243002653939586,75.6806207618523,15.790026228062962,8.529353010084783,0.7568062076185158,0.015037465143533837,0.7568062076185152,0.015382324314390319
1.1. Formação Florestal,Caatinga,l3,1990,0.06119267061387311,-0.019794968725962453,0.0064299966957902166,0.0,0.059982732867235954,0.019794968725962425,0.27553064383082776,0.016668055815120437,0.1864003538310476,0.011105655442520282
1.2. Formação Savânica,Caatinga,l3,1990,0.6008285597482004,0.03700543273896785,0.01076504601917276,0.0,0.17811654429482804,0.037005432738967725,0.8023565592752318,0.011384017811381765,0.8517742362567856,0.012534216329793825
2.2. Formação Campestre (Campo),Caatinga,l3,1990,0.019869193907034125,-0.004392861970292117,0.004744446529979643,0.0,0.024694517128896823,0.004392861970292114,0.2021844313680646,0.019766601531946745,0.1574836597264191,0.014973407238165749
3.1. Pastagem,Caatinga,l3,1990,0.1913360182260644,0.03872799841758643,0.00803725901450171,0.0,0.05263833306032606,0.03872799841758651,0.7172649339227092,0.018658022757406138,0.8624453107461092,0.023095018543914242
3.2.1. Lavoura Temporária,Caatinga,l3,1990,0.0003516930469303318,0.00044337836123870217,0.0013701714884001323,0.0,0.0006015479043810545,0.0004433783612387022,0.06404342329082847,0.017615392688336926,0.14478277345611343,0.031075162455447773
3.4. Mosaico de Usos,Caatinga,l3,1990,0.11331453459543787,-0.05646476015274249,0.006464573116061211,0.0,0.0,0.05646476015274252,1.0,0.036571664378659656,0.5016988742500129,0.017871721272771538
4.2. Infraestrutura Urbana,Caatinga,l3,1990,0.0026279537628864113,0.000934005821183072,0.0011938340561548036,0.0,0.0003352609276827548,0.000934005821183072,0.6907218459323878,0.04575154200915739,0.9362125520590361,0.06359183494710544
"5.1. Rio, Lago e Oceano",Caatinga,l3,1990,0.009594879695763699,0.00041182928095681234,0.0014613131946584856,0.0,0.0031701186097606478,0.0004118292809568141,0.8004450223862135,0.04058574019131875,0.8348015446634357,0.04367248595092923
3.2.2. Lavoura Perene,Caatinga,l3,1990,0.0008844964038011218,0.003129946229064195,0.0019348154515560036,0.0,0.0015664603522928713,0.003129946229064194,0.025225476340262763,0.005100121977093341,0.11449026499089736,0.024791733738484593
TOTAL,Caatinga,l3,1990,1.0,0.0,0.042401455566274955,75.8794651578301,16.05527575727021,8.065259084899704,0.7587946515782942,0.015232252228964672,0.7587946515782937,0.015571049828360667
1.1. Formação Florestal,Caatinga,l3,1991,0.05971658208930317,-0.018512383186639263,0.006411480436693173,0.0,0.06044884172899645,0.018512383186639267,0.26647230939019234,0.01642790108930654,0.18386481030923651,0.011164274346347725
1.2. Formação Savânica,Caatinga,l3,1991,0.596754957258754,0.031823057081687325,0.010740255657405873,0.0,0.18384846731163584,0.0318230570816872,0.8031313728537742,0.011595774195703066,0.8459598323605414,0.012586287067467682
2.2. Formação Campestre (Campo),Caatinga,l3,1991,0.01936739495982522,-0.003975076552102516,0.0047117722070981,0.0,0.02424870896480554,0.003975076552102523,0.21231135159472214,0.020019872833453474,0.16873533751435513,0.015460307493306858
3.1. Pastagem,Caatinga,l3,1991,0.1998525357749285,0.040090552092652706,0.008143364547789158,0.0,0.05482929876630532,0.040090552092652804,0.7186616123192517,0.01845963702257353,0.8628256115097448,0.022791718459549217
3.2.1. Lavoura Temporária,Caatinga,l3,1991,0.00033128617508311757,0.00045341031622936616,0.001321963210525604,0.0,0.000560754008944671,0.0004534103162293666,0.06487753057953832,0.017939109333731173,0.15367128011909736,0.033458484439896616
3.4. Mosaico de Usos,Caatinga,l3,1991,0.11086766162989277,-0.05372534055144773,0.006310284486272645,0.0,0.0,0.05372534055144772,1.0,0.03616158695079624,0.515410176767343,0.018200115500598798
4.2. Infraestrutura Urbana,Caatinga,l3,1991,0.002627441574829239,0.0009338237834951585,0.0011936051820413856,0.0,0.0003351955853446893,0.0009338237834951584,0.6907218459323878,0.04559837082321143,0.9362125520590361,0.06331539849531195
"5.1. Rio, Lago e Oceano",Caatinga,l3,1991,0.009312504104642013,0.0003760885565682137,0.0015467297532022303,0.0,0.0034216113520058895,0.00037608855656821524,0.7846029546761354,0.04070960099773629,0.8162894043557887,0.04393752382248881
3.2.2. Lavoura Perene,Caatinga,l3,1991,0.0011696364327338613,0.002535868459556728,0.001967312419432508,0.0,0.0021367798837237774,0.0025358684595567283,0.0273232646602677,0.005529131142744458,0.0865623607801982,0.018473337958267326
TOTAL,Caatinga,l3,1991,1.0,0.0,0.04234676790046068,75.88723709089295,16.49148288008811,7.621280029018948,0.7588723709089232,0.015360890418733598,0.7588723709089227,0.015658051667364555
1.1. Formação Florestal,Caatinga,l3,1992,0.058023442980287894,-0.01716087293662227,0.006335109162468662,0.0,0.06019599667266701,0.017160872936622225,0.26343354556086823,0.0163977822942412,0.18552107828191391,0.011401322537604603
1.2. Formação Savânica,Caatinga,l3,1992,0.5952089511632565,0.025219548119853177,0.010724554273142122,0.0,0.18946366820579397,0.025219548119853163,0.8066636488147314,0.011789338742679026,0.8408427260414097,0.012558606499880378
2.2. Formação Campestre (Campo),Caatinga,l3,1992,0.020042267063554282,-0.004549442017393039,0.004773261867776644,0.0,0.023248396428962474,0.004549442017393034,0.24970441608637192,0.020832526200660267,0.19302341493667097,0.015484101020853257
3.1. Pastagem,Caatinga,l3,1992,0.20502759571421475,0.04567500718526981,0.008220238098607833,0.0,0.053264081332065616,0.045675007185269956,0.7115823808167908,0.017912257139972076,0.8701050920815804,0.022514523666947648
3.2.1. Lavoura Temporária,Caatinga,l3,1992,0.0006447280524405047,0.00012438419725928454,0.0013675323121042956,0.0,0.0009611267636586084,0.0001243841972592845,0.213446958718028,0.19010164248812111,0.25462622572382887,0.228159047045972
3.4. Mosaico de Usos,Caatinga,l3,1992,0.10799215228446503,-0.053073388845295076,0.006259583901983847,0.0,0.0,0.05307338884529504,1.0,0.03751770490101813,0.508544021740644,0.018414112380340183
4.2. Infraestrutura Urbana,Caatinga,l3,1992,0.0029021114143432908,0.0008727097308932789,0.0012182503460990914,0.0,0.0006204375691420778,0.0008727097308932788,0.6866266056189047,0.04268937427636156,0.893105832175214,0.0589073534168023
"5.1. Rio, Lago e Oceano",Caatinga,l3,1992,0.008989247659330662,0.0004849335190520792,0.001523117393962336,0.0,0.0032578805056476708,0.000484933519052079,0.7768805839707661,0.041357684924132686,0.8187901463441127,0.046328754793924655
3.2.2. Lavoura Perene,Caatinga,l3,1992,0.001169503668099881,0.0024071210469827457,0.0020120919125558114,0.0,0.002136537339296108,0.0024071210469827466,0.02830461860449576,0.005643241565656699,0.0865623607801982,0.018338871034434403
TOTAL,Caatinga,l3,1992,1.0,0.0,0.04243373926870065,75.8642233792073,16.657406240861675,7.47837037993104,0.7586422337920672,0.015577695615919266,0.758642233792067,0.015807518031694293
1.1. Formação Florestal,Caatinga,l3,1993,0.05588830404161829,-0.0151061243771357,0.006274724564899473,0.0,0.06022494123224335,0.015106124377135668,0.26162674815670156,0.016346015509224453,0.1909113048128199,0.011857332036700698
1.2. Formação Savânica,Caatinga,l3,1993,0.5929784436075458,0.022769810730230933,0.010731632169394545,0.0,0.19180070734890176,0.022769810730230877,0.8072748666866992,0.011882930954078991,0.8382734571411843,0.012560180406862841
2.2. Formação Campestre (Campo),Caatinga,l3,1993,0.021051157645016787,-0.0058305006481978085,0.004845615145762299,0.0,0.022675652535290802,0.005830500648197803,0.25510270220169007,0.021599753154615868,0.18444737313972487,0.015013478328931518
3.1. Pastagem,Caatinga,l3,1993,0.21264950032936802,0.04555613589445085,0.008252358132526654,0.0,0.054558405077375194,0.045556135894450955,0.7179173177691471,0.017846817431995687,0.8717175328583628,0.022160111039605513
3.2.1. Lavoura Temporária,Caatinga,l3,1993,0.0011491684116517202,-0.0003073041953322199,0.0014578320116253266,0.0,0.001355300881527808,0.0003073041953322198,0.1950596929674877,0.17300011225667247,0.14289791982671102,0.12528214980876234
3.4. Mosaico de Usos,Caatinga,l3,1993,0.10347455061723639,-0.050569497555295106,0.00620734745847417,0.0,0.0,0.05056949755529505,1.0,0.03730648610094742,0.5112856518473108,0.01846636840705973
4.2. Infraestrutura Urbana,Caatinga,l3,1993,0.0029029794940531417,0.0010156789911177867,0.0012694019622028524,0.0,0.000620623154458458,0.0010156789911177863,0.6616212988794871,0.041827109740064226,0.893105832175214,0.05875392442775786
"5.1. Rio, Lago e Oceano",Caatinga,l3,1993,0.008858471989732528,-4.576475743439342e-05,0.001522420880273034,0.0,0.003688464321704275,4.576475743439494e-05,0.7907303496826583,0.04406346059785578,0.7866452678885087,0.04601739908069068
3.2.2. Lavoura Perene,Caatinga,l3,1993,0.00104742386377041,0.0025175659175956434,0.0020269677781039994,0.0,0.0018518110558538449,0.002517565917595643,0.03408658742267796,0.004916495130224793,0.11601639035228603,0.018114847055985945
TOTAL,Caatinga,l3,1993,1.0,0.0,0.04258830010326236,75.97528556629273,16.838795280367776,7.185919153339519,0.7597528556629216,0.015609527438203862,0.7597528556629213,0.01579093870925632
1.1. Formação Florestal,Caatinga,l3,1994,0.0522081426142647,-0.01166667352014802,0.006159853278989219,0.0,0.0601267993071132,0.01166667352014799,0.2584531265069689,0.015704722588825992,0.20069799299271016,0.012185719438331043
1.2. Formação Savânica,Caatinga,l3,1994,0.5953203320451157,0.018217188192328163,0.010731564155389088,0.0,0.20026168985398307,0.018217188192327982,0.8071054675294898,0.01195458478640606,0.8318034181983865,0.012496188495689923
2.2. Formação Campestre (Campo),Caatinga,l3,1994,0.022911760831579038,-0.007216018852704726,0.004938971496787878,0.0,0.023666871810773572,0.007216018852704717,0.2460734942435984,0.021052251668962338,0.16857307920935344,0.013808191840294245
3.1. Pastagem,Caatinga,l3,1994,0.21407757091239973,0.04660630341651904,0.008267243584913571,0.0,0.05870241538824955,0.046606303416519196,0.7086221335854309,0.017615630334323746,0.8628945219761702,0.02197356664725593
3.2.1. Lavoura Temporária,Caatinga,l3,1994,0.001326409860196805,-0.00034245438128402287,0.0016250136100651722,0.0,0.001639422759330548,0.00034245438128402265,0.1669222874077486,0.14733502411287938,0.1238260542055521,0.10826102015644515
3.4. Mosaico de Usos,Caatinga,l3,1994,0.10118488639466204,-0.04968865681007648,0.006227969978487377,0.0,0.0,0.04968865681007646,1.0,0.038234330300386414,0.5089320294705814,0.018712607232897676
4.2. Infraestrutura Urbana,Caatinga,l3,1994,0.0031175791029170474,0.0010549003566221217,0.0012950520227431675,0.0,0.0006207377586399006,0.0010549003566221221,0.6727918617260586,0.041377037910068803,0.9004455479479108,0.055047642590389786
"5.1. Rio, Lago e Oceano",Caatinga,l3,1994,0.008724676606909244,5.106424666128447e-05,0.0015646745092973478,0.0,0.003829992022647796,5.106424666128338e-05,0.7759664635966016,0.042990118597583234,0.7805080809749011,0.0444556439853637
3.2.2. Lavoura Perene,Caatinga,l3,1994,0.0011286416319479054,0.0029843473520826218,0.0020278679489338608,0.0,0.0018799335775185957,0.0029843473520826218,0.04587292694465604,0.029328003255896178,0.16716984191250892,0.1086733158468716
TOTAL,Caatinga,l3,1994,1.0,0.0,0.042838210585606676,75.57222651966589,17.53639312391281,6.891380356421319,0.7557222651966525,0.015678255995895604,0.7557222651966523,0.015815007871428532
1.1. Formação Florestal,Caatinga,l3,1995,0.05415102329882331,-0.013990218393347804,0.006189506752184273,0.0,0.05846143407367959,0.013990218393347763,0.2721580878262115,0.016353472259027047,0.20184453040379122,0.012029421818170445
1.2. Formação Savânica,Caatinga,l3,1995,0.5963060068836685,0.015620991570877124,0.010798581345488277,0.0,0.20478255488815333,0.01562099157087693,0.8071464908183522,0.011990988009981251,0.8282907160718069,0.01245479651737904
3.3. Floresta Plantada,Caatinga,l3,1995,4.43109295267026e-05,8.973264348343764e-05,0.0003611327657701832,0.0,8.86218590534052e-05,8.973264348343764e-05,0.0,0.0,0.0,0.0
2.2. Formação Campestre (Campo),Caatinga,l3,1995,0.024206183925742218,-0.00885326592000136,0.004995404602892246,0.0,0.023351655436545306,0.008853265920001371,0.2395043265451712,0.021297097618506636,0.15190706220974265,0.012938445241276493
3.1. Pastagem,Caatinga,l3,1995,0.21205704238140927,0.05119475561247392,0.008373077556492725,0.0,0.0571624211595112,0.051194755612474,0.6969594631445465,0.017374985610002853,0.8652192341325358,0.02210631667456303
3.2.1. Lavoura Temporária,Caatinga,l3,1995,0.0016066270551746765,-0.0008799797801119549,0.0016709636582433805,0.0,0.0012576923621127887,0.0008799797801119544,0.13459225316421347,0.18179744995264224,0.06087355101566776,0.08139877707356477
3.4. Mosaico de Usos,Caatinga,l3,1995,0.09889349954595819,-0.04724986071683671,0.006138774449997493,0.0,0.0,0.04724986071683672,1.0,0.03707712347150943,0.5222146962765881,0.01870381031940475
4.2. Infraestrutura Urbana,Caatinga,l3,1995,0.003200171129909186,0.00084379984395937,0.001249582155603041,0.0,0.0006229251820306682,0.00084379984395937,0.7143247460380375,0.04569607545789889,0.9026731451626548,0.06084428135731386
"5.1. Rio, Lago e Oceano",Caatinga,l3,1995,0.008128064448709563,0.0009163380195937527,0.001651504973243568,0.0,0.0028906859591785253,0.0009163380195937529,0.7388792673192421,0.03914079489775271,0.8221787008813974,0.044411957598752244
3.2.2. Lavoura Perene,Caatinga,l3,1995,0.0014070704010704829,0.0023077071199102362,0.0020831970230379996,0.0,0.002313492295760536,0.0023077071199102354,0.06738606868820719,0.032765526086228625,0.17790456895388532,0.08793635686245561
TOTAL,Caatinga,l3,1995,1.0,0.0,0.04351172528295318,75.35609335816898,17.546574160801267,7.097332481029777,0.7535609335816832,0.015602762245353535,0.7535609335816833,0.01573915674218135
1.1. Formação Florestal,Caatinga,l3,1996,0.054173186152106326,-0.013885272392431373,0.006156537134861035,0.0,0.05828113484721928,0.013885272392431341,0.27669207203334906,0.016587562183850085,0.2057723964170402,0.012245902401664703
1.2. Formação Savânica,Caatinga,l3,1996,0.5959107860279409,0.013303224075319822,0.010855842409409353,0.0,0.2107778911925431,0.013303224075319586,0.8051716347569365,0.012028038086644257,0.8231464372398049,0.012455972365441336
3.3. Floresta Plantada,Caatinga,l3,1996,4.4309820386505595e-05,8.973039739916602e-05,0.00036108629909952384,0.0,8.861964077301119e-05,8.973039739916602e-05,0.0,0.0,0.0,0.0
2.2. Formação Campestre (Campo),Caatinga,l3,1996,0.02338060641196797,-0.008250360011147555,0.004928360482696767,0.0,0.023154655926862756,0.008250360011147552,0.23482224567052576,0.021516059958481486,0.15196006360084768,0.0133791934254945
3.1. Pastagem,Caatinga,l3,1996,0.21192522883341047,0.05267921837103977,0.008526505036239283,0.0,0.05917560688626089,0.05267921837103989,0.6890943342664012,0.017149252948717247,0.8603856482496057,0.02203155244487846
3.2.1. Lavoura Temporária,Caatinga,l3,1996,0.0012682359613717048,-0.0006888072814947547,0.0016899776427158014,0.0,0.0011588573597538995,0.0006888072814947551,0.0,0.0,0.0,0.0
3.4. Mosaico de Usos,Caatinga,l3,1996,0.10066796465251412,-0.04761198270084765,0.006119444004913451,0.0,0.0,0.04761198270084766,1.0,0.03771690788685413,0.5270393827351649,0.01917730089780088
4.2. Infraestrutura Urbana,Caatinga,l3,1996,0.003274080577018893,0.00047860173361525984,0.0011119679372953645,0.0,0.0006229095896843444,0.00047860173361526006,0.7894688483971554,0.048984413997818256,0.904872593231729,0.0601249606580192
"5.1. Rio, Lago e Oceano",Caatinga,l3,1996,0.007909923021367041,0.001819348003926597,0.0016707493865729232,0.0,0.001077910597607432,0.001819348003926597,0.7576073997117231,0.0379618049479496,0.9318633952128436,0.04753398119406751
3.2.2. Lavoura Perene,Caatinga,l3,1996,0.0014456785419084317,0.002066299804620709,0.0020042216983571525,0.0,0.002295098144685104,0.0020662998046207083,0.084889324520044,0.035154019950320116,0.20622113486745178,0.08704380739263579
TOTAL,Caatinga,l3,1996,1.0,0.0,0.04342469203216066,75.12472355213839,17.83163420926949,7.043642238592127,0.7512472355213776,0.015536970850227667,0.7512472355213778,0.015697124593958212
1.1. Formação Florestal,Caatinga,l3,1997,0.05569191309428735,-0.015955310076464918,0.006137467393410193,0.0,0.05747848893764691,0.015955310076464856,0.2767563836311461,0.016682547644108307,0.1974677819090235,0.01173495969676246
1.2. Formação Savânica,Caatinga,l3,1997,0.5972627735176979,0.01170743995191284,0.010834303844464354,0.0,0.2146651521803976,0.011707439951912813,0.8045224324456219,0.012027927506776807,0.8202925398178751,0.012445326751159932
3.3. Floresta Plantada,Caatinga,l3,1997,4.4199979270614815e-05,0.0001758904097736072,0.00044148911172149955,0.0,8.839995854122963e-05,0.0001758904097736072,0.0,0.0,0.0,0.0
2.2. Formação Campestre (Campo),Caatinga,l3,1997,0.02560328105787577,-0.010295380140481413,0.004974737163251787,0.0,0.023716389257897378,0.01029538014048142,0.22535462615424717,0.022024927341022644,0.1347368831614847,0.012731325741427171
3.1. Pastagem,Caatinga,l3,1997,0.21240852436039193,0.053371321586897294,0.00867611983647863,0.0,0.0642157129068825,0.05337132158689739,0.6783835217614975,0.016904780171432068,0.8488391341631645,0.021841389632900606
3.2.1. Lavoura Temporária,Caatinga,l3,1997,0.0016374334192968947,-0.0010758547288131073,0.0018508768552967705,0.0,0.001123157380967575,0.0010758547288131073,0.0,0.0,0.0,0.0
3.4. Mosaico de Usos,Caatinga,l3,1997,0.09392739655601846,-0.04217381077960593,0.005861437954679924,0.0,0.0,0.042173810779605914,1.0,0.03718966436081751,0.5509956378440297,0.019896480043248267
4.2. Infraestrutura Urbana,Caatinga,l3,1997,0.0035516710176399773,0.0003298030417393438,0.0010501972428750344,0.0,0.0006213654379853941,0.0003298030417393438,0.8349890400054716,0.0534534424147365,0.9125249164549198,0.061443489987684445
"5.1. Rio, Lago e Oceano",Caatinga,l3,1997,0.008293198428799298,0.0017729878986616795,0.0017061821736608655,0.0,0.0016390461473291106,0.00177298789866168,0.7424535084102549,0.03687012892758364,0.9011813016774509,0.04538749874702213
3.2.2. Lavoura Perene,Caatinga,l3,1997,0.0015796085687141022,0.002142912836380598,0.00206404645004051,0.0,0.0025711014344851025,0.0021429128363805987,0.07899426745245813,0.03311557497505809,0.18615868342049577,0.07929938467370165
TOTAL,Caatinga,l3,1997,1.0,0.0,0.04359685802587957,74.74402374535684,18.305940682106637,6.950035572536536,0.747440237453562,0.015444254288644032,0.7474402374535619,0.015640654935954016
1.1. Formação Florestal,Caatinga,l3,1998,0.05530339205159819,-0.015976422334500816,0.006156487330426777,0.0,0.05758748552704246,0.01597642233450077,0.2678372381433921,0.016062183835782236,0.19046258399030305,0.011283414654513688
1.2. Formação Savânica,Caatinga,l3,1998,0.5932602285636284,0.012995813249085192,0.010798306499575272,0.0,0.20945786615923623,0.012995813249085275,0.805816786622525,0.012113389106282698,0.823468811767172,0.012584918046378004
3.3. Floresta Plantada,Caatinga,l3,1998,4.419561026708049e-05,0.00048644942724459465,0.0005708447071068304,0.0,8.839122053416098e-05,0.00048644942724459465,0.0,0.0,0.0,0.0
2.2. Formação Campestre (Campo),Caatinga,l3,1998,0.026824848722573798,-0.011747458741504666,0.0050246240680651855,0.0,0.023302555794467866,0.01174745874150468,0.22723509096315392,0.02105170712119645,0.127721580809961,0.011421206269998974
3.1. Pastagem,Caatinga,l3,1998,0.21859738767759126,0.050661224955845595,0.008727017147920088,0.0,0.0666259823636175,0.05066122495584566,0.6881280219178159,0.0170966204482838,0.8476057214785108,0.0216801236622935
3.2.1. Lavoura Temporária,Caatinga,l3,1998,0.0014023052996603852,-0.0007429039078539491,0.001922220945306913,0.0,0.0013188027836128725,0.000742903907853949,0.0,0.0,0.0,0.0
3.4. Mosaico de Usos,Caatinga,l3,1998,0.09205096991930581,-0.04062528967421153,0.0057311796938334,0.0,0.0,0.040625289674211515,1.0,0.03682799348281925,0.5586652730566045,0.01999509055679385
4.2. Infraestrutura Urbana,Caatinga,l3,1998,0.0036491896210049135,0.00032977044193548024,0.0010519344128467173,0.0,0.0006213040183232254,0.0003297704419354809,0.8390477810868425,0.05262108331651187,0.9148709600143867,0.06035562146927671
"5.1. Rio, Lago e Oceano",Caatinga,l3,1998,0.007394806718677771,0.0021484135910625523,0.0016513070307397886,0.0,0.0006096496510639218,0.002148413591062554,0.7429339010343702,0.03803053377407277,0.958778526994893,0.05087721263036578
3.2.2. Lavoura Perene,Caatinga,l3,1998,0.0014726758156843997,0.0024704029928975346,0.0020202312385671243,0.0,0.0018688628836568437,0.002470402992897535,0.1365035800665493,0.031676543228403,0.3654873449563905,0.09012647478940117
TOTAL,Caatinga,l3,1998,1.0,0.0,0.043654153074388094,75.01674751411518,18.074045020077754,6.909207465807099,0.7501674751411451,0.015487428125008305,0.7501674751411451,0.01570550380886867
1.1. Formação Florestal,Caatinga,l3,1999,0.054000671767482696,-0.014606677983356423,0.006118519172949997,0.0,0.058100028833037526,0.01460667798335636,0.2625775752590905,0.015462550285844775,0.19155279053095678,0.011121649993890788
1.2. Formação Savânica,Caatinga,l3,1999,0.5893816307192138,0.018873118517083662,0.010747232325669496,0.0,0.20016037520079888,0.01887311851708373,0.8044350557610362,0.011984619051901516,0.8301945931394713,0.012681850599397563
3.3. Floresta Plantada,Caatinga,l3,1999,4.4154196758187235e-05,0.000485993599673495,0.0005689660981654374,0.0,8.830839351637447e-05,0.000485993599673495,0.0,0.0,0.0,0.0
2.2. Formação Campestre (Campo),Caatinga,l3,1999,0.027846880653221794,-0.012855910131678463,0.004954759067425129,0.0,0.022911481727906795,0.012855910131678479,0.23582393498202722,0.021449665011746256,0.12695244762292274,0.01107880825291202
3.1. Pastagem,Caatinga,l3,1999,0.22295987174221457,0.04804124919655733,0.00866579601825683,0.0,0.06374872274176946,0.04804124919655736,0.7051096678471008,0.017361938314287065,0.8570399187897905,0.021805615261627376
3.2.1. Lavoura Temporária,Caatinga,l3,1999,0.001339322276890521,-0.0006585507383567819,0.0021217578449779645,0.0,0.0013520350660444322,0.0006585507383567822,0.006983261259367427,0.010797732102785507,0.0035495605453228956,0.005484283771527677
3.4. Mosaico de Usos,Caatinga,l3,1999,0.08968228523961083,-0.042691442217315904,0.0057929834134564625,0.0,0.0,0.042691442217315904,1.0,0.03716152660204758,0.5239701786896485,0.018948177825014692
4.2. Infraestrutura Urbana,Caatinga,l3,1999,0.003645770146855572,0.0006868060985728887,0.0012960423155745744,0.0,0.0006207218252200471,0.0006868060985728889,0.7698443247859564,0.04836111792377716,0.9148709600143866,0.06002170607287148
"5.1. Rio, Lago e Oceano",Caatinga,l3,1999,0.008397181617001414,0.0008965679371553082,0.0016652767653705736,0.0,0.0026948919350522436,0.0008965679371553091,0.7585459031787904,0.03801811553742822,0.8395359265782694,0.0479118064429906
3.2.2. Lavoura Perene,Caatinga,l3,1999,0.0027022316407430257,0.0018288457216648745,0.0021810861708350575,0.0,0.0033369513840972006,0.0018288457216648728,0.22814793613346482,0.03430720981257784,0.38255637788704766,0.061827948044640056
TOTAL,Caatinga,l3,1999,1.0,0.0,0.04411241919268153,75.26806603755712,17.650675855372146,7.081258107070759,0.7526806603755648,0.015397399055199762,0.7526806603755646,0.015740197824689085
1.1. Formação Florestal,Caatinga,l3,2000,0.052477237537273964,-0.013105652824941156,0.006063042192284958,0.0,0.05748216333399181,0.013105652824941104,0.27000444922418965,0.01569501194373938,0.2025736022744381,0.011624188218624711
1.2. Formação Savânica,Caatinga,l3,2000,0.5892283314455184,0.017835105925958272,0.01071191587410089,0.0,0.19810939958025742,0.01783510592595805,0.807450426890794,0.012056396226774641,0.8318908061546836,0.012717312806611758
3.3. Floresta Plantada,Caatinga,l3,2000,4.418116258378103e-05,0.0004862904054045621,0.0005681077892927919,0.0,8.836232516756206e-05,0.000486290405404562,0.0,0.0,0.0,0.0
2.2. Formação Campestre (Campo),Caatinga,l3,2000,0.029973466286144293,-0.014668930709597015,0.004965314160251716,0.0,0.023393095550199867,0.014668930709597027,0.2357463108502441,0.021319737595394656,0.12037272456256363,0.010500538234630659
3.1. Pastagem,Caatinga,l3,2000,0.22648125591102494,0.04753688262699447,0.008647812319102069,0.0,0.06370743875943924,0.0475368826269946,0.7102724570340838,0.017372640562315023,0.8593538381285126,0.021666954636768765
3.2.1. Lavoura Temporária,Caatinga,l3,2000,0.0017507205946917853,-0.001031370215875817,0.0022495917789148528,0.0,0.001348112352523997,0.0010313702158758168,0.06296542531682962,0.015529794549903596,0.025871748291133808,0.005960691988941156
3.4. Mosaico de Usos,Caatinga,l3,2000,0.0858548725497168,-0.04147355372571703,0.00573956430080258,0.0,0.0,0.04147355372571701,1.0,0.03945990011287508,0.5169341879611953,0.01957889786318411
4.2. Infraestrutura Urbana,Caatinga,l3,2000,0.0035837357928749916,0.0006800901810849931,0.001318671876738567,0.0,0.0006353716387204481,0.0006800901810849937,0.7659904492962823,0.04889286429767464,0.9113534485461146,0.06126966824195307
"5.1. Rio, Lago e Oceano",Caatinga,l3,2000,0.007407299863394389,0.002198684975573805,0.0017380272115218424,0.0,0.0010210385433496987,0.002198684975573806,0.7179670494316897,0.035590935477278714,0.9310788976968856,0.04771628063174151
3.2.2. Lavoura Perene,Caatinga,l3,2000,0.0031988988567686594,0.0015424533611148985,0.0022495917789148528,0.0,0.0043078425076394315,0.001542453361114898,0.22039653561434852,0.03255056933788447,0.3266679097208216,0.0509891078603325
TOTAL,Caatinga,l3,2000,1.0,0.0,0.04425163928192512,75.46740802282245,17.50464122956447,7.027950747613092,0.7546740802282179,0.015490786275651161,0.7546740802282178,0.015752814306376758
1.1. Formação Florestal,Caatinga,l3,2001,0.05048633543172684,-0.011243906083513774,0.00597805735904337,0.0,0.057365247579285225,0.011243906083513715,0.26909153520719414,0.015538184656543406,0.2091616566793728,0.012014343393838047
1.2. Formação Savânica,Caatinga,l3,2001,0.5842692331989819,0.020205932242445865,0.010704139617159323,0.0,0.19469570925874202,0.02020593224244549,0.8055275161123132,0.012109809338216737,0.8333852801107261,0.012883369710495531
2.2. Formação Campestre (Campo),Caatinga,l3,2001,0.030217601644852134,-0.014795947236579574,0.004978949818169222,0.0,0.02322844359240415,0.014795947236579586,0.246888726155611,0.02137522362727429,0.12600048994024343,0.010538127342252818
3.1. Pastagem,Caatinga,l3,2001,0.2317363659443898,0.044361936585888814,0.008659800043919945,0.0,0.06627002138927857,0.044361936585888884,0.7193139306894885,0.01751705620590966,0.8570141955941828,0.02142989799622341
3.2.1. Lavoura Temporária,Caatinga,l3,2001,0.0020117030997427727,-0.0012940368822507173,0.0022895644294361004,0.0,0.0013447693444871597,0.0012940368822507177,0.06309555075159501,0.01598822080992427,0.022509059738619046,0.005168820543919178
3.4. Mosaico de Usos,Caatinga,l3,2001,0.08765793683038864,-0.042028351397873184,0.005754670231925598,0.0,0.0,0.04202835139787316,1.0,0.03774229157493499,0.5205414031225168,0.01916152810392105
